timestamp_utc,device_id,serial_number,pole_id,street_name,mounted_on_description,model,firmware_version,latitude,longitude,altitude_m,heading_deg,mechanical_tilt_deg,pole_tilt_deg,gps_accuracy_m,gps_fix,mac_address,ip_address,adoption_status,tags,warranty_status,warranty_expires,eol_flag,pedestrian_count,vehicle_count,vehicle_car_count,vehicle_truck_count,bicycle_count,avg_speed_kmph,max_speed_kmph,speed_95th_kmph,near_miss_count,intersection_conflict_count,camera_motion_events,person_detections,vehicle_detections,camera_fps,camera_bitrate_kbps,object_types_detected,energy_power_w,energy_kwh_since_last,voltage_v,current_a,poe_power_w,temperature_c,humidity_pct,pm2_5_ugm3,pm10_ugm3,noise_db,light_level_lux,uptime_seconds,cpu_pct,mem_pct,storage_pct,backhaul_type,backhaul_rssi_dbm,latency_ms,packet_loss_pct,spectral_scan_available,spectral_scan_peak_dbm,syslog_events_last_hour,crash_count_last_30d,firmware_update_available,contact_owner,installation_date,last_maintenance_date,notes
2025-11-01T06:50:00,UBC-00042,UBC00000042,PL-65176,Baltimore St,Light pole at Baltimore St near block 503,UbiSmart-V2,v1.4.0,39.299948,-76.653273,8.87,32.0,1.94,0.88,0.8,True,02:00:ea:0f:1f:f5,10.205.218.176,Provisioning,"downtown,energy-metered,busstop,smartpole",Extended,2027-08-18,False,6,3,3,0,1,22.1,29.1,24.4,0,0,8,6,2,25,761,dog,146.2,0.0244,124.7,1.17,0,2.6,58.8,9.53,10.25,59.4,169,1193392,3.5,43.7,16.3,4G-LTE,-76.0,27.4,1.39,True,-77.3,5,1,True,DOT,2022-03-01,2025-01-01,
2025-11-01T07:00:00,UBC-00043,UBC00000043,PL-46046,Baltimore St,Light pole at Baltimore St near block 748,UbiHub-200,v1.4.0,39.286842,-76.589671,5.6,285.6,1.38,0.34,0.29,False,02:00:dc:e7:74:d3,10.173.232.103,Provisioning,"smartpole,camera-enabled,crosswalk",Extended,2027-02-22,False,8,9,9,0,0,31.4,39.7,35.4,0,0,14,7,7,25,2365,"scooter,dog,truck",138.0,0.023,118.8,1.16,0,-0.9,56.1,3.15,11.21,60.2,4154,1134195,5.1,36.0,18.8,FixedWireless,-52.1,4.0,1.77,False,,0,1,False,Private,2018-04-26,2025-07-01,
2025-11-01T07:10:00,UBC-00044,UBC00000044,PL-72163,Orleans St,Light pole at Orleans St near block 361,UbiSmart-V2,v1.5.2,39.306518,-76.626706,6.51,24.7,0.45,1.47,0.25,True,02:00:3e:d2:b5:d8,10.26.147.154,Provisioning,smartpole,InWarranty,2027-10-15,False,1,2,2,0,0,33.5,42.7,40.4,0,0,2,1,1,5,939,person,135.9,0.0226,117.9,1.15,30,2.0,53.2,15.33,17.44,53.3,3884,82555,10.2,50.1,19.8,4G-LTE,-67.1,18.1,0.95,False,,0,2,False,Contractor,2024-01-16,2024-12-07,
2025-11-01T07:20:00,UBC-00045,UBC00000045,PL-24184,Reisterstown Rd,Light pole at Reisterstown Rd near block 580,UbiCam-Edge,v1.5.2,39.311381,-76.640649,6.11,213.6,0.73,0.5,1.01,True,02:00:5c:8b:9e:ad,10.179.3.47,Decommissioned,"smartpole,crosswalk,busstop,bikepath",Extended,2026-02-06,False,1,0,0,0,0,0.0,0.0,0.0,0,0,2,1,1,15,1722,"truck,person,dog",104.8,0.0175,114.5,0.92,0,-1.5,45.3,18.59,19.68,51.3,4332,97604,12.4,19.9,19.9,Ethernet,-58.5,28.8,0.47,True,-84.4,5,1,True,Contractor,2017-06-19,2024-12-19,
2025-11-01T07:30:00,UBC-00046,UBC00000046,PL-79531,Russell St,Light pole at Russell St near block 221,UbiCell-XL,v1.4.0,39.273353,-76.621609,9.42,170.3,-0.27,0.26,1.33,True,02:00:29:8b:e2:d9,10.248.226.107,Provisioning,"downtown,crosswalk",InWarranty,2026-03-20,False,1,1,1,0,0,29.8,42.4,39.8,0,0,0,0,0,10,1573,"bike,dog",109.2,0.0182,122.5,0.89,25,-0.3,51.0,0.0,0.07,52.6,3880,346862,4.1,6.4,6.2,Mesh,-46.4,9.6,0.58,False,,6,2,False,Private,2020-12-15,2025-09-13,
2025-11-01T07:40:00,UBC-00047,UBC00000047,PL-87743,Orleans St,Light pole at Orleans St near block 441,UbiSmart-V2,v2.2.3,39.269734,-76.636498,4.52,132.9,-0.75,0.47,2.55,True,02:00:46:82:94:a7,10.61.3.128,Adopted,,InWarranty,2027-02-14,False,0,2,2,0,0,31.3,31.4,27.6,0,0,1,0,1,20,1226,"dog,truck,person",106.4,0.0177,114.9,0.93,0,-0.5,48.1,5.39,6.09,49.0,4314,357587,6.0,29.0,14.0,Fiber,-46.4,5.5,0.71,False,,1,0,False,Contractor,2020-03-01,2025-01-26,
2025-11-01T07:50:00,UBC-00048,UBC00000048,PL-62044,Light St,Light pole at Light St near block 472,UbiEdge-Sensor,v1.6.0,39.296327,-76.616929,6.19,59.6,2.96,0.36,2.62,True,02:00:94:3a:cf:0a,10.166.87.206,Adopted,"camera-enabled,smartpole",Extended,2028-04-12,False,4,3,3,0,1,21.4,22.4,21.4,0,0,3,2,1,30,1133,bike,150.7,0.0251,115.2,1.31,25,-1.3,32.0,7.87,8.24,53.5,4071,1211517,13.4,26.7,26.5,4G-LTE,-74.4,22.7,0.32,False,,6,2,False,DOT,2020-11-17,2025-09-15,
2025-11-01T08:00:00,UBC-00049,UBC00000049,PL-62487,W Baltimore St,Light pole at W Baltimore St near block 203,UbiHub-200,v2.0.1,39.29163,-76.621894,5.29,70.1,0.19,0.5,4.13,True,02:00:63:b2:b3:4b,10.120.52.38,Unadopted,"schoolzone,downtown",Extended,2026-07-30,False,2,0,0,0,0,0.0,0.0,0.0,0,0,4,2,2,25,998,bike,90.5,0.0151,119.9,0.75,15,-0.3,66.6,19.37,21.75,44.3,3796,789211,8.5,21.7,21.6,Mesh,-53.5,12.4,1.12,False,,1,2,False,DOT,2023-10-16,2024-12-22,
2025-11-01T08:10:00,UBC-00050,UBC00000050,PL-83889,Gay St,Light pole at Gay St near block 39,UbiCam-Edge,v2.0.1,39.254469,-76.669224,6.46,130.4,0.93,0.92,1.18,True,02:00:9b:8c:1c:b4,10.37.158.119,Provisioning,energy-metered,InWarranty,2028-06-01,False,1,3,3,0,0,24.8,30.4,28.5,0,0,2,1,1,25,1235,"dog,scooter",155.7,0.0259,124.3,1.25,15,5.3,43.7,15.17,18.98,54.1,4217,932364,11.1,33.1,16.1,Ethernet,-43.8,12.7,2.63,False,,0,1,False,DOT,2018-07-19,2025-09-23,
2025-11-01T08:20:00,UBC-00051,UBC00000051,PL-60394,Fleet St,Light pole at Fleet St near block 940,UbiRadar-R1,v2.1.0,39.26273,-76.620095,5.8,125.6,0.7,0.66,0.21,True,02:00:58:14:7e:e0,10.224.81.94,Provisioning,"energy-metered,schoolzone,crosswalk,intersection",InWarranty,2026-05-30,False,0,2,2,0,0,30.7,31.3,30.9,0,0,0,0,0,20,853,"scooter,person,bike",101.5,0.0169,122.5,0.83,25,0.8,61.5,11.68,17.59,52.4,4444,143812,5.1,36.1,26.1,Ethernet,-40.2,8.9,1.71,False,,2,1,False,Private,2018-03-01,2025-01-06,
2025-11-01T08:30:00,UBC-00052,UBC00000052,PL-53863,St. Paul St,Light pole at St. Paul St near block 849,UbiCell-XL,v2.2.3,39.279265,-76.647838,8.34,330.0,0.92,0.18,2.07,True,02:00:42:2b:9e:c0,10.168.65.172,Unadopted,"downtown,schoolzone",OutOfWarranty,2028-02-19,False,3,0,0,0,0,0.0,0.0,0.0,0,0,4,1,3,5,1123,"person,scooter",127.3,0.0212,123.2,1.03,15,2.0,52.6,11.16,14.56,48.2,4117,64648,7.4,27.2,41.8,FixedWireless,-38.6,11.3,0.01,False,,5,2,False,DOT,2018-07-13,2024-11-30,
2025-11-01T08:40:00,UBC-00053,UBC00000053,PL-12389,Franklin St,Light pole at Franklin St near block 186,UbiCam-Edge,v2.1.0,39.315962,-76.612526,6.21,281.5,0.58,0.34,0.43,True,02:00:97:33:13:ac,10.67.192.40,Decommissioned,intersection,InWarranty,2026-05-16,False,2,1,1,0,0,28.8,39.0,34.1,0,0,3,1,2,15,500,"car,dog",145.3,0.0242,121.1,1.2,5,-1.3,51.4,7.96,17.83,48.5,4300,1052926,11.1,16.9,23.0,Mesh,-54.5,18.5,2.69,True,-77.8,6,2,False,Contractor,2017-09-09,2025-03-29,
2025-11-01T08:50:00,UBC-00054,UBC00000054,PL-98652,Franklin St,Light pole at Franklin St near block 429,UbiCell-XL,v2.0.1,39.278813,-76.601581,3.46,15.0,1.79,0.27,1.16,True,02:00:63:bc:e1:ec,10.144.195.129,Decommissioned,smartpole,InWarranty,2028-07-26,False,0,1,1,0,0,29.7,31.5,29.5,0,0,0,0,0,30,620,bike,138.2,0.023,116.3,1.19,15,1.9,50.5,11.04,12.02,50.0,4446,350788,5.6,25.8,14.6,Ethernet,-52.8,8.0,2.46,False,,1,0,False,Contractor,2015-12-27,2025-07-03,
2025-11-01T09:00:00,UBC-00055,UBC00000055,PL-58655,President St,Light pole at President St near block 425,UbiCell-XL,v2.2.3,39.285144,-76.608264,6.59,70.5,1.04,0.0,1.82,True,02:00:4b:df:2e:71,10.230.178.239,Provisioning,,InWarranty,2028-06-16,False,2,1,0,1,0,41.9,48.8,44.6,0,0,0,0,0,25,1165,dog,104.0,0.0173,126.3,0.82,30,-3.7,42.8,5.81,10.82,51.8,4055,988887,1.0,30.3,44.9,Ethernet,-57.3,16.0,1.05,True,-84.9,0,1,False,Private,2023-02-18,2025-04-25,
2025-11-01T09:10:00,UBC-00056,UBC00000056,PL-13694,Fayette St,Light pole at Fayette St near block 562,UbiCell-XL,v1.6.0,39.289294,-76.566417,5.83,179.4,0.23,0.93,2.27,True,02:00:f0:e5:02:28,10.9.131.56,Unadopted,,OutOfWarranty,2026-09-19,False,5,3,3,0,2,30.9,34.6,32.7,0,0,10,4,6,15,1227,dog,100.4,0.0167,118.2,0.85,10,3.7,49.8,7.08,10.26,53.7,3772,1741743,1.0,20.2,35.2,Mesh,-39.5,19.0,5.18,True,-88.6,5,2,False,University,2024-07-12,2025-06-14,
2025-11-01T09:20:00,UBC-00057,UBC00000057,PL-16258,Lombard St,Light pole at Lombard St near block 685,UbiHub-200,v1.6.0,39.295576,-76.662762,5.39,86.5,0.81,0.03,1.0,True,02:00:95:db:00:b4,10.123.213.48,Decommissioned,"smartpole,crosswalk,bikepath,busstop",Extended,2026-09-29,False,14,3,3,0,0,32.8,32.9,30.4,0,0,11,5,6,10,1519,"dog,scooter",120.5,0.0201,121.3,0.99,0,-0.4,49.5,12.21,12.93,55.0,3337,524851,4.1,29.6,35.7,FixedWireless,-53.1,5.3,0.38,False,,0,2,False,DOT,2019-11-17,2025-02-03,
2025-11-01T09:30:00,UBC-00058,UBC00000058,PL-12665,S Charles St,Light pole at S Charles St near block 702,UbiRadar-R1,v2.1.0,39.31235,-76.641674,5.14,273.3,1.4,0.74,2.03,True,02:00:aa:44:16:b4,10.173.89.213,Adopted,"downtown,bikepath",InWarranty,2026-07-09,True,0,2,2,0,0,37.1,39.6,37.1,0,0,0,0,0,20,732,"person,bike",128.3,0.0214,114.8,1.12,0,3.4,35.0,16.31,20.3,51.2,4075,498526,1.0,29.9,32.8,Mesh,-42.0,7.7,3.57,False,,3,2,False,Contractor,2016-09-04,2025-08-31,
2025-11-01T09:40:00,UBC-00059,UBC00000059,PL-69988,Gay St,Light pole at Gay St near block 819,UbiCell-XL,v2.2.3,39.305806,-76.633848,6.95,120.8,1.54,1.16,0.81,True,02:00:12:61:92:b6,10.24.169.70,Provisioning,"smartpole,camera-enabled",Extended,2027-05-11,False,1,2,1,1,0,32.6,43.2,39.0,0,0,1,1,0,5,1039,"car,person",143.7,0.0239,121.3,1.18,25,2.0,52.3,16.32,22.29,53.9,3831,481201,6.8,22.4,22.3,Fiber,-47.4,5.7,0.35,True,-85.7,2,1,False,University,2021-06-10,2025-05-19,
2025-11-01T09:50:00,UBC-00060,UBC00000060,PL-75211,Patterson Park Ave,Light pole at Patterson Park Ave near block 745,UbiHub-200,v2.0.1,39.302858,-76.607279,4.26,30.2,-0.09,1.34,0.71,True,02:00:9c:e4:da:55,10.227.179.115,Unadopted,"busstop,bikepath,crosswalk,camera-enabled",OutOfWarranty,2027-08-06,False,0,3,2,1,0,35.0,36.2,30.7,0,0,0,0,0,15,1374,"truck,person,bike",128.5,0.0214,116.0,1.11,15,2.1,31.5,4.42,10.41,51.7,3974,216141,1.0,39.4,9.1,4G-LTE,-64.5,18.5,0.13,True,-86.6,6,1,False,University,2022-09-12,2024-12-16,
2025-11-01T10:00:00,UBC-00061,UBC00000061,PL-93560,Orleans St,Light pole at Orleans St near block 381,UbiCell-XL,v1.4.0,39.326446,-76.574537,3.64,5.4,1.63,1.21,1.69,True,02:00:bb:b9:c4:10,10.78.230.243,Decommissioned,,InWarranty,2027-04-06,False,0,2,1,1,0,38.5,40.0,36.5,0,0,1,1,0,20,1324,"scooter,car",86.7,0.0144,121.5,0.71,15,3.7,64.6,5.01,7.8,51.9,4631,938648,12.4,24.1,24.6,4G-LTE,-63.2,22.3,0.75,False,,3,0,False,Contractor,2019-11-03,2025-05-05,
2025-11-01T10:10:00,UBC-00062,UBC00000062,PL-46528,St. Paul St,Light pole at St. Paul St near block 921,UbiCam-Edge,v1.6.0,39.299387,-76.649417,3.78,77.5,1.92,1.58,0.28,True,02:00:92:fb:66:3e,10.69.37.116,Decommissioned,"downtown,busstop,camera-enabled,schoolzone",Extended,2027-02-21,False,1,2,2,0,1,24.1,26.9,25.7,0,0,3,1,2,10,1861,person,151.2,0.0252,119.3,1.27,10,-0.4,67.2,21.96,25.03,50.8,4257,405625,3.9,28.0,29.9,Fiber,-48.1,4.7,1.91,True,-86.7,5,1,False,Private,2018-04-15,2025-05-15,
2025-11-01T10:20:00,UBC-00063,UBC00000063,PL-81063,S Charles St,Light pole at S Charles St near block 735,UbiEdge-Sensor,v1.4.0,39.278108,-76.591118,4.32,39.8,1.48,-0.0,1.29,True,02:00:b8:bc:ef:42,10.44.33.80,Adopted,schoolzone,InWarranty,2026-01-31,False,0,1,1,0,0,35.8,37.6,31.9,0,0,0,0,0,15,1518,"car,dog",122.7,0.0204,123.2,1.0,10,-5.0,53.1,0.0,1.14,50.9,3847,370010,1.0,5.0,11.3,Mesh,-52.6,8.0,0.78,False,,5,1,False,University,2017-02-24,2025-04-13,
2025-11-01T10:30:00,UBC-00064,UBC00000064,PL-51553,Baltimore St,Light pole at Baltimore St near block 331,UbiRadar-R1,v1.4.0,39.313307,-76.635908,6.52,149.1,1.19,0.94,1.45,True,02:00:42:dd:1c:3f,10.78.155.43,Provisioning,smartpole,Extended,2026-12-16,False,2,1,1,0,0,36.4,41.9,38.5,0,0,5,3,2,30,2206,bike,159.5,0.0266,119.9,1.33,25,7.2,41.0,7.55,11.53,51.8,4257,157976,6.6,5.0,24.6,FixedWireless,-48.3,8.9,1.8,True,-74.4,5,0,False,Private,2016-04-16,2025-09-29,
2025-11-01T10:40:00,UBC-00065,UBC00000065,PL-82199,St. Paul St,Light pole at St. Paul St near block 427,UbiSmart-V2,v1.5.2,39.294287,-76.602958,6.5,120.1,0.63,1.46,1.8,True,02:00:15:0e:29:17,10.135.107.197,Adopted,"schoolzone,smartpole,downtown,bikepath",Extended,2027-10-31,True,1,2,2,0,0,29.9,35.8,30.0,0,0,0,0,0,15,200,dog,156.2,0.026,118.5,1.32,15,-1.8,43.1,2.47,8.35,51.6,3814,431354,13.4,43.3,28.5,Mesh,-54.8,8.0,0.01,False,,4,2,True,University,2018-09-29,2025-02-02,
2025-11-01T10:50:00,UBC-00066,UBC00000066,PL-73300,Greenmount Ave,Light pole at Greenmount Ave near block 109,UbiSmart-V2,v2.2.3,39.32014,-76.602373,8.11,186.5,1.09,0.08,0.94,True,02:00:a0:a3:b0:cc,10.66.189.132,Unadopted,"camera-enabled,energy-metered,intersection",InWarranty,2026-09-29,False,0,7,7,0,0,36.9,43.8,42.6,0,0,1,1,0,10,1619,"bike,truck,dog",137.9,0.023,122.7,1.12,0,-1.7,52.4,0.0,8.29,55.8,4163,550919,21.1,34.4,13.9,4G-LTE,-60.6,22.5,3.58,False,,2,0,False,DOT,2022-10-11,2025-03-23,
2025-11-01T11:00:00,UBC-00067,UBC00000067,PL-16632,Lombard St,Light pole at Lombard St near block 518,UbiHub-200,v1.5.2,39.300456,-76.599157,5.38,283.2,1.32,1.09,2.14,True,02:00:ef:ff:9d:fe,10.11.46.242,Unadopted,"bikepath,intersection",InWarranty,2028-10-28,False,5,5,5,0,0,24.4,28.5,22.7,0,0,3,2,1,15,1602,"scooter,bike",94.5,0.0158,121.9,0.78,25,5.1,44.0,0.0,2.56,52.3,4207,10012,11.7,43.9,25.9,Fiber,-41.5,9.0,1.57,False,,3,0,False,Private,2025-03-25,2025-10-14,
2025-11-01T11:10:00,UBC-00068,UBC00000068,PL-95755,St Paul St,Light pole at St Paul St near block 76,UbiSmart-V2,v2.0.1,39.328813,-76.62993,6.94,214.9,1.06,-0.66,1.47,True,02:00:bb:17:cd:1a,10.99.185.142,Decommissioned,busstop,Extended,2028-03-13,False,0,2,1,1,0,38.2,51.9,47.7,0,0,0,0,0,30,1201,"truck,scooter",135.1,0.0225,116.9,1.16,15,-2.6,46.1,10.56,12.7,53.2,3979,43213,6.9,12.8,41.1,4G-LTE,-67.8,32.5,1.45,False,,3,2,False,Private,2016-07-09,2024-12-24,
2025-11-01T11:20:00,UBC-00069,UBC00000069,PL-26864,Lombard St,Light pole at Lombard St near block 915,UbiEdge-Sensor,v2.1.0,39.289345,-76.624262,7.22,253.0,0.94,1.04,1.5,True,02:00:17:13:46:aa,10.242.233.39,Unadopted,smartpole,OutOfWarranty,2026-03-01,False,6,3,2,1,0,20.5,23.0,20.4,0,0,7,2,5,5,811,"truck,dog",131.9,0.022,117.7,1.12,15,1.2,54.8,15.25,17.85,50.6,3687,182908,5.7,21.0,35.7,Ethernet,-54.8,4.4,0.41,False,,4,0,False,Private,2023-12-15,2025-04-21,
2025-11-01T11:30:00,UBC-00070,UBC00000070,PL-49221,Belair Rd,Light pole at Belair Rd near block 175,UbiRadar-R1,v2.2.3,39.284386,-76.640989,4.25,289.4,0.97,-0.04,1.73,True,02:00:9d:0d:f2:87,10.116.26.150,Provisioning,"crosswalk,bikepath,schoolzone",Extended,2028-04-10,False,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,25,1208,"scooter,dog",117.1,0.0195,118.1,0.99,0,-0.2,39.1,11.31,11.39,46.3,4176,31797,9.0,15.5,22.2,Ethernet,-50.1,7.8,1.4,False,,4,2,False,University,2024-02-13,2024-11-25,
2025-11-01T11:40:00,UBC-00071,UBC00000071,PL-24404,W Baltimore St,Light pole at W Baltimore St near block 471,UbiHub-200,v1.4.0,39.290244,-76.623082,8.59,149.8,1.45,0.62,0.67,True,02:00:1f:46:6a:a6,10.244.192.81,Decommissioned,camera-enabled,Extended,2028-07-31,True,1,3,2,1,0,32.5,32.7,30.3,0,0,2,1,1,10,1727,bike,121.1,0.0202,122.2,0.99,10,2.6,54.7,13.12,17.03,51.7,3796,1432196,3.0,17.4,27.3,Mesh,-40.6,12.3,0.37,True,-80.0,4,1,False,Private,2018-03-13,2024-11-25,
2025-11-01T11:50:00,UBC-00072,UBC00000072,PL-89963,Monument St,Light pole at Monument St near block 557,UbiEdge-Sensor,v2.2.3,39.284097,-76.634707,6.69,167.9,1.42,0.24,0.09,True,02:00:a2:f5:b2:8c,10.147.62.147,Unadopted,"busstop,intersection",Extended,2028-09-05,False,0,4,4,0,0,33.0,47.9,44.2,0,0,1,1,0,20,1225,car,117.2,0.0195,123.6,0.95,0,0.8,56.5,14.54,17.13,51.7,4459,1703602,6.8,38.6,37.6,Mesh,-36.5,5.4,1.21,False,,3,1,False,Contractor,2022-07-09,2025-10-18,
2025-11-01T12:00:00,UBC-00073,UBC00000073,PL-55398,Light St,Light pole at Light St near block 735,UbiSmart-V2,v2.2.3,39.259036,-76.628038,4.15,150.7,0.47,0.0,1.98,True,02:00:7c:19:73:77,10.26.51.106,Provisioning,"busstop,schoolzone,crosswalk,smartpole",Extended,2027-04-13,False,0,4,4,0,0,32.7,34.4,32.4,0,0,2,1,1,20,901,"truck,bike,car",152.0,0.0253,118.7,1.28,15,-1.0,41.8,2.49,4.36,51.6,3671,2380775,9.8,29.0,3.0,Fiber,-49.1,10.5,2.82,False,,3,0,False,Contractor,2025-09-19,2025-01-31,
2025-11-01T12:10:00,UBC-00074,UBC00000074,PL-72350,St. Paul St,Light pole at St. Paul St near block 110,UbiHub-200,v2.0.1,39.289376,-76.597827,5.65,148.0,0.02,1.16,0.98,True,02:00:fd:5f:94:13,10.4.152.146,Adopted,"intersection,crosswalk,downtown,smartpole",InWarranty,2028-03-01,False,1,1,1,0,0,40.6,42.4,41.7,0,0,0,0,0,20,339,"car,truck,scooter",122.0,0.0203,115.9,1.05,25,7.4,31.9,18.24,19.88,50.2,3726,1426443,9.1,50.8,24.2,Mesh,-39.6,21.2,0.19,False,,2,1,False,University,2024-04-09,2025-02-23,
2025-11-01T12:20:00,UBC-00075,UBC00000075,PL-24764,Eutaw St,Light pole at Eutaw St near block 98,UbiCam-Edge,v1.6.0,39.289018,-76.621218,6.4,81.5,0.21,0.71,1.61,True,02:00:62:59:cf:da,10.167.44.103,Unadopted,,Extended,2027-08-05,False,7,1,1,0,0,28.2,31.5,30.2,0,0,7,6,1,15,667,dog,135.8,0.0226,118.7,1.14,25,4.5,45.5,13.31,18.11,49.6,3876,424787,14.9,32.9,20.1,FixedWireless,-46.0,4.2,0.84,False,,1,0,False,Private,2022-12-29,2025-11-05,
2025-11-01T12:30:00,UBC-00076,UBC00000076,PL-68554,Fayette St,Light pole at Fayette St near block 227,UbiSmart-V2,v2.0.1,39.260577,-76.613333,4.64,150.4,0.92,0.76,1.43,True,02:00:9d:51:cf:9f,10.60.151.95,Provisioning,crosswalk,Extended,2028-07-19,False,4,4,4,0,0,36.1,45.1,44.7,0,0,2,1,1,15,518,"truck,scooter",142.8,0.0238,125.3,1.14,0,1.5,58.9,7.02,7.22,52.7,3544,232555,2.0,24.7,16.0,Ethernet,-55.0,17.4,2.34,False,,1,0,False,Contractor,2020-09-03,2025-01-02,
2025-11-01T12:40:00,UBC-00077,UBC00000077,PL-81989,Patterson Park Ave,Light pole at Patterson Park Ave near block 735,UbiSmart-V2,v2.0.1,39.275704,-76.700213,6.3,98.8,-0.33,0.51,0.86,True,02:00:67:4c:54:a7,10.226.59.175,Adopted,"energy-metered,bikepath,crosswalk,busstop",InWarranty,2028-10-09,False,2,1,1,0,0,30.3,39.3,38.5,0,0,3,2,1,20,403,"dog,car,scooter",109.3,0.0182,119.4,0.92,15,4.3,27.5,17.57,18.88,49.8,4448,1577619,5.1,25.7,14.4,Ethernet,-41.7,5.1,0.36,False,,4,1,False,University,2016-09-15,2025-10-11,
2025-11-01T12:50:00,UBC-00078,UBC00000078,PL-64450,Fleet St,Light pole at Fleet St near block 419,UbiCam-Edge,v1.5.2,39.272286,-76.632792,5.38,141.4,0.44,0.64,1.29,True,02:00:d8:b0:20:1e,10.35.241.9,Decommissioned,"crosswalk,intersection",Extended,2026-03-11,False,1,1,0,1,0,38.7,45.8,44.2,0,0,1,1,0,20,1394,"person,scooter,bike",135.5,0.0226,117.9,1.15,25,-0.7,35.6,15.14,18.87,48.0,4252,983798,10.2,26.5,39.7,Mesh,-45.0,5.5,0.31,False,,1,0,False,University,2021-07-30,2025-04-27,
2025-11-01T13:00:00,UBC-00079,UBC00000079,PL-20518,Eastern Ave,Light pole at Eastern Ave near block 194,UbiCam-Edge,v2.0.1,39.307026,-76.640377,7.82,61.7,0.63,0.79,1.4,True,02:00:d9:c2:75:7e,10.235.177.40,Decommissioned,"schoolzone,intersection,camera-enabled,crosswalk",InWarranty,2028-07-14,False,3,1,1,0,0,30.0,32.5,31.7,0,0,0,0,0,30,1410,"scooter,car,truck",178.1,0.0297,120.7,1.48,15,-7.4,58.9,20.98,22.62,51.9,4684,366095,4.3,6.0,14.2,4G-LTE,-58.1,19.4,4.26,False,,5,0,True,University,2018-11-18,2025-10-31,
2025-11-01T13:10:00,UBC-00080,UBC00000080,PL-23224,Light St,Light pole at Light St near block 792,UbiHub-200,v1.5.2,39.316769,-76.643801,7.34,311.6,1.38,0.33,1.99,True,02:00:6f:1c:47:94,10.119.163.148,Adopted,crosswalk,OutOfWarranty,2027-04-02,False,5,5,5,0,0,35.5,37.8,37.5,0,0,4,4,0,25,718,bike,186.3,0.0311,116.2,1.6,10,2.0,61.7,13.06,18.08,53.9,3649,17275,9.9,36.6,3.0,Ethernet,-45.7,5.0,2.98,False,,5,1,False,Private,2015-12-13,2025-08-27,
2025-11-01T13:20:00,UBC-00081,UBC00000081,PL-64206,Fayette St,Light pole at Fayette St near block 551,UbiEdge-Sensor,v2.1.0,39.302398,-76.588399,6.22,91.3,2.09,0.46,2.69,True,02:00:a3:d5:d1:4c,10.153.192.48,Unadopted,"smartpole,energy-metered,crosswalk",OutOfWarranty,2028-01-28,False,3,3,2,1,1,13.9,14.0,8.6,0,0,2,2,0,15,681,"person,scooter",135.6,0.0226,120.4,1.13,0,4.2,65.6,3.48,5.23,48.2,3761,47055,6.9,26.9,31.8,Ethernet,-49.6,6.3,1.45,False,,3,0,False,Private,2016-02-28,2024-11-11,
2025-11-01T13:30:00,UBC-00082,UBC00000082,PL-83713,Pratt St,Light pole at Pratt St near block 618,UbiHub-200,v2.0.1,39.304428,-76.574792,5.06,206.2,1.04,1.07,0.28,True,02:00:bd:2f:61:1a,10.137.193.173,Provisioning,bikepath,Extended,2028-06-17,False,3,4,4,0,0,21.1,28.5,26.8,0,0,4,3,1,20,1218,"scooter,dog",152.5,0.0254,118.0,1.29,15,-3.2,59.1,0.73,7.09,55.1,4419,433865,1.0,35.2,12.8,Fiber,-60.2,18.5,0.03,False,,0,0,False,Contractor,2020-05-26,2025-07-25,
2025-11-01T13:40:00,UBC-00083,UBC00000083,PL-37762,Charles St,Light pole at Charles St near block 478,UbiSmart-V2,v1.6.0,39.316239,-76.644026,4.53,148.4,1.91,0.73,0.91,True,02:00:c2:ee:b7:9d,10.133.184.132,Decommissioned,smartpole,OutOfWarranty,2027-07-11,True,3,4,4,0,1,39.1,46.9,44.2,0,0,7,4,3,10,824,"person,bike,car",124.6,0.0208,116.6,1.07,0,0.3,65.0,15.45,18.53,53.4,3901,242073,4.9,51.9,25.3,Ethernet,-54.5,5.1,3.3,False,,0,2,False,Private,2023-07-01,2025-05-03,
2025-11-01T13:50:00,UBC-00084,UBC00000084,PL-83731,Pratt St,Light pole at Pratt St near block 751,UbiSmart-V2,v2.0.1,39.309057,-76.600444,4.49,180.9,-0.58,0.23,3.25,True,02:00:7d:ff:ac:83,10.250.251.118,Decommissioned,"schoolzone,intersection",OutOfWarranty,2028-01-25,False,5,7,5,2,0,31.7,40.7,38.6,0,0,4,3,1,10,1100,"car,person,truck",136.9,0.0228,124.9,1.1,5,0.6,43.9,9.54,11.24,56.8,3467,1111695,14.4,43.2,24.1,Ethernet,-40.6,9.5,0.83,True,-79.7,6,1,False,Contractor,2017-09-12,2025-02-02,
